Mutant	Formula	Neg_R1	Neg_R2	Neg_R3	Pos_R1	Pos_R2	Pos_R3
W45909	C4H9NO2				43.49991592	34.24450029	32.16508589
W45909	C8H13NO5				3.532067128	1.415392747	1.886305836
W45909	C8H11NO				4.055003225	2.885081298	3.175877001
W45909	C4H7NO2				856.3986139	751.2209184	649.5692583
W45909	C5H4N4O				3.777303732	3.43635439	2.834861874
W45909	C6H14N2O2				22.36749383	21.51084022	18.94024403
W45909	C6H13O9P	301.1029938	275.4028536	224.6196275			
W45909	C4H9NO3				13.55721447	18.32394015	11.73825975
W45909	C4H6O4	4.545591199	7.832877719	5.816570307			
W45909	C7H10O7	10.8207997	9.399532266	7.009855169			
W45909	C5H8N2O5				15.68293309	19.58403312	18.42773283
W45909	C7H12O5	29.00936661	28.78874844	26.25579361			
W45909	C7H14N2O3				11.53664996	12.70933134	9.184571087
W45909	C3H7NO2				275.7414469	237.6106447	208.953322
W45909	C5H6O5	27.73030759	28.0016991	23.0403374			
W45909	C4H6O5	7.417369846	8.237855177	9.473317865			
W45909	C11H15N5O3S				56.55691969	55.92582282	52.64588148
W45909	C7H7NO2				4.737838151	4.901970304	7.025086365
W45909	C4H4O4	1.916851145	1.772994289	2.018952474			
W45909	C5H7NO3				43.92011309	42.12111041	34.58257948
W45909	C15H22N6O5S				8.917933975	8.084428014	5.876443461
W45909	C9H16N2O5				36.2608035	39.77633362	34.54440799
W45909	C6H11NO4				11.51082015	10.55331444	9.321922452
W45909	C3H6O4	96.60266146	77.04363164	70.04457113			
W45909	C5H9NO4	975.8233	911.3947067	817.3777205			
W45909	C9H11NO3				55.50523469	43.28013978	38.54169522
W45909	C4H6O3	7.665609297	7.523375081	6.220362787			
W45909	C5H8O4	2.327894435	2.141120064	2.020425583			
W45909	C9H15N4O8P				9.463526448	10.82055809	11.3702435
W45909	C6H12O4	7.52993355	5.575369043	4.472849424			
W45909	C3H7NO3				995.1777071	899.5358119	897.8824389
W45909	C6H6O6	4.466720876	4.432506243	4.449827469			
W45909	C5H9NO2				57.45254127	50.90310155	45.214545
W45909	C11H12N2O2				10.34885814	10.12393377	8.310632434
W45909	C7H10O4	3.442045664	2.97265975	2.15940072			
W45909	C10H13N5O4				0.770944941	1.133292102	1.073118816
W45909	C6H13NO2				396.5570279	376.4584677	344.6990358
W45909	C5H10O4	3.675525158	3.658640191	3.319131369			
W45909	C5H9NO5				40.62540149	41.03705781	23.56183011
W45909	C3H4O2	1.009437689	1.048581583	0.762265538			
W60856	C6H11NO3				7.616896593	33.44700682	14.38572854
W60856	C5H10N2O3	8.963343756	10.135013	9.580879333			
W60856	C5H8N2O2						
W60856	C6H10O5	9.490815545	11.34286823	14.41401856			
W60856	C9H10O4	0.931597571	1.000465157	0.692875164			
W60856	C9H11NO2				148.9425437	170.7609067	144.9946211
W60856	C8H11NO				2.178269447	2.679512121	1.939059586
W60856	C8H13NO5				0.256139624	0.212664684	
W60856	C4H9NO2				29.47356665	37.64941699	30.67071302
W60856	C5H4N4O				4.31406482	4.915583033	4.854953378
W60856	C4H7NO2				503.2209962	579.1948677	515.853706
W60856	C6H13O9P	266.4503422	352.3117806	294.7910076			
W60856	C6H14N2O2				10.14382616	16.20592262	14.03968563
W60856	C5H8N2O5				18.47822211	23.95050719	24.38759792
W60856	C7H10O7	3.193072139	4.327147981	3.384829787			
W60856	C4H6O4	6.570031427	5.589677827	4.78605715			
W60856	C4H9NO3				14.61562089	10.33812118	9.792081228
W60856	C3H7NO2				263.0825658	376.4942616	245.2947811
W60856	C7H12O5	36.0967382	42.08716508	30.84471366			
W60856	C7H14N2O3				13.55570817	13.16702515	12.24018299
W60856	C11H15N5O3S				37.44082458	37.83139571	41.20590204
W60856	C7H7NO2				5.046139669	6.000298295	3.868356003
W60856	C4H6O5	8.066313456	6.612181436	5.148530431			
W60856	C5H6O5	19.63394777	25.2870591	24.50897604			
W60856	C4H4O4	1.309024018	1.074176322	1.557400909			
W60856	C15H22N6O5S				7.38940329	7.449861125	8.2610286
W60856	C5H7NO3				36.77186061	40.79467129	37.78001306
W60856	C6H11NO4				2.389771253	1.636014743	2.793451447
W60856	C9H16N2O5				21.28822213	13.74337058	17.07849126
W60856	C9H11NO3				45.38090102	52.07156252	48.45645803
W60856	C4H6O3	5.530658114	6.847276493	6.636574111			
W60856	C5H9NO4	632.7148222	687.6241144	633.5047531			
W60856	C3H6O4	729.010659	819.6308397	547.1217345			
W60856	C5H8O4	1.433437594	1.550498864	1.74513444			
W60856	C9H15N4O8P				9.870782789	7.770090928	8.831578065
W60856	C6H6O6	9.565838289	11.15471538	8.092731129			
W60856	C3H7NO3				872.5310168	977.9261842	842.4076947
W60856	C6H12O4	3.243218386	4.272598483	2.664199516			
W60856	C10H13N5O4				1.290734876	1.266619761	1.438264843
W60856	C7H10O4	4.440790063	5.640355656	3.593120507			
W60856	C5H9NO2				74.32483664	86.80352514	72.25152082
W60856	C11H12N2O2				8.81068373	12.1360048	6.907598249
W60856	C3H4O2	0.668426928	0.50010026	0.558036224			
W60856	C5H10O4	39.93857818	44.22551459	31.66914507			
W60856	C5H9NO5				28.17168661	31.6923386	27.31144794
W60856	C6H13NO2				429.5150798	502.4935385	355.8746952
W60856	C6H10O3	6.393932097	6.122542981	6.314994892			
W60856	C6H8O7	131.604634	140.1469982	116.0361173			
W60856	C3H5NO2				18.15560261	18.36711573	14.52204828
W60856	C5H5NO2				11.46826383	12.52122376	18.34370289
W60856	C11H18N2O7				20.6580131	18.88461999	17.85349195
W60856	C5H11NO2				463.6351241	564.441295	496.4758637
W60856	C5H8O5	10.98164541	11.60590967	9.482867381			
W60856	C11H19NO8				0.42213191	0.787017403	
W60856	C6H12O6	2.43669276	2.6347395	3.601303029			
W60856	C3H4O4	1.296362338	0.842327017	0.551859315			
W60856	C7H11NO5				60.70206192	70.40321913	63.15489598
W60856	C20H31N3O19P2						
W60856	C3H4O3	6.441009044	4.645502912	4.55495643			
W60856	C2H5NO2				126.3260191	36.49302222	81.14618119
W60856	C3H6O3	16.8611831	15.43208109	4.760219945			
W60856	C6H11NO3S				1.43998878	0.43418811	0.358161301
W60856	C6H9N3O2				11.72213538	12.12307073	5.429656431
W60856	C5H11O7P	2.817422198	3.011648876	2.699956018			
W60856	C8H14N2O5S				7.366615291	8.651815951	6.740692115
W60856	C8H11NO3				1.54809777	1.347468711	1.693166439
W60856	C5H5N5				28.28912058	33.01795733	28.99160465
W60856	C5H12N2O2				25.51731488	26.30437482	15.96080824
W60856	C6H14N4O2				18.25791282	19.83787367	22.29134507
W60856	C6H13N3O3				60.74020787	73.6290128	54.64140922
W60856	C4H7NO4				194.6402583	210.921644	184.1331008
W60856	C3H5O6P		0.214354265				
W60856	C3H7NO2S				12.14721084	15.46208251	10.62017636
W60856	C6H10O6	108.4605044	124.341223	109.5253785			
W60856	C6H11NO2				10.47850583	12.77811354	16.69631538
W60856	C5H6O4	1.370262617	2.57129984	1.153535557			
W60856	C7H8O6	0.702651439	0.891914253	0.923451029			
W60856	C6H12N2O3				29.72348364	33.59867828	29.93781786
W60856	C7H11NO4				5.019239206	4.521084434	5.256818816
W60856	C10H13N5O5				0.920593701	1.249036463	1.597764181
W60856	C7H14N2O4						
W60856	C6H10N2O3				8.892517391	11.18892406	7.958180151
W60856	C3H6N2				10.76725466	11.04178463	9.355607075
W70322	C5H6O5	19.36580391	21.12839716	20.81024153			
W70322	C4H6O5	9.320535994	9.637715648	7.252856851			
W70322	C7H7NO2				5.633488851	5.315059609	7.991862782
W70322	C11H15N5O3S				39.58495761	37.46831947	47.0447078
W70322	C7H14N2O3				13.8810991	13.21187946	13.16754187
W70322	C7H12O5	38.0916985	41.7595116	62.41703479			
W70322	C3H7NO2				328.435975	339.437968	376.7401155
W70322	C4H9NO3				12.94550332	11.98660404	14.34809909
W70322	C4H6O4	5.340562351	4.701939625	6.831706122			
W70322	C7H10O7	5.208731919	6.302151646	6.011670112			
W70322	C5H8N2O5				13.81691129	22.35172706	22.55402834
W70322	C6H14N2O2				17.10448676	19.22455727	18.84534579
W70322	C6H13O9P	295.2432006	332.0742573	367.3359663			
W70322	C4H7NO2				553.7201179	588.636631	742.2041059
W70322	C5H4N4O				6.446714326	6.286774163	5.22239971
W70322	C4H9NO2				43.25208802	29.5050265	50.05279328
W70322	C8H13NO5				0.309527831		0.24040098
W70322	C8H11NO				2.655680533	3.217955223	3.050162302
W70322	C9H11NO2				136.6716962	152.7174126	180.6451141
W70322	C5H8N2O2						
W70322	C6H11NO3				12.23448857	8.706910944	15.06569641
W70322	C5H10N2O3	9.139862834	10.65596405	11.53629807			
W70322	C9H10O4	0.255253551	0.598744221	0.91085116			
W70322	C6H10O5	13.81431893	18.72721072	15.92698011			
W70322	C6H13NO2				454.5855163	418.8865228	552.0069916
W70322	C5H10O4	20.39193699	17.41566929	24.32285694			
W70322	C5H9NO5				25.81349726	32.02920845	37.39448235
W70322	C3H4O2	0.816198545	0.857414238	0.858066705			
W70322	C5H9NO2				47.16858848	46.88137123	56.92268816
W70322	C11H12N2O2				7.88175154	8.169856675	7.608722561
W70322	C7H10O4	5.144061187	5.296862334	7.818887864			
W70322	C10H13N5O4				1.235418394	1.457419752	1.260990019
W70322	C6H12O4	2.087156216	3.562667174	4.149276478			
W70322	C3H7NO3				951.3618744	967.6291505	962.6012619
W70322	C6H6O6	9.764804372	8.691209343	13.4068548			
W70322	C9H15N4O8P				10.04249523	7.874581834	9.019201498
W70322	C5H8O4	2.041730262	2.096668384	2.109811989			
W70322	C5H9NO4	654.2087236	725.1238876	859.0745141			
W70322	C3H6O4	56.79046728	39.65837429	64.75952045			
W70322	C9H11NO3				42.00109443	43.45967089	46.52441104
W70322	C4H6O3	5.270206874	5.791289644	5.685737333			
W70322	C9H16N2O5				25.8032711	25.8165065	27.72673214
W70322	C6H11NO4				0.822993921	1.531540257	1.271829696
W70322	C5H7NO3				36.27475983	40.56294626	34.28757123
W70322	C15H22N6O5S				6.912677453	6.748769076	8.148819804
W70322	C4H4O4	1.81367272	1.952938953	1.851113013			
W70322	C8H11NO3				0.736515528	1.200333994	0.927081381
W70322	C8H14N2O5S				6.464103191	7.277750983	9.118128452
W70322	C5H11O7P	2.668321434	4.027457552	3.181118035			
W70322	C6H9N3O2				11.0876693	10.57599943	8.7897468
W70322	C6H11NO3S				0.882554966	1.785147837	1.536856361
W70322	C2H5NO2				79.38772672	93.57893655	56.49614908
W70322	C3H6O3	11.12739724	10.86790992	2.493571543			
W70322	C3H4O3	3.590772	4.634026433	7.729269321			
W70322	C20H31N3O19P2						
W70322	C7H11NO5				77.20473145	97.875833	118.017758
W70322	C3H4O4	0.60536362	0.545866307	0.576502458			
W70322	C6H12O6	3.301340708	3.92040575	3.55565641			
W70322	C11H19NO8				0.290023697	0.622509068	0.735337464
W70322	C5H8O5	14.28381972	14.66824504	17.66418012			
W70322	C5H11NO2				586.5640994	685.7460999	696.6038969
W70322	C11H18N2O7				20.06219911	20.35400081	31.19109788
W70322	C5H5NO2				14.03869809	16.32716916	17.58693065
W70322	C3H5NO2				21.2222586	22.54213757	26.5951659
W70322	C6H8O7	114.2336529	144.9545529	159.2300206			
W70322	C6H10O3	7.32413141	8.190412937	7.749861615			
W70322	C6H10N2O3				11.14689733	13.66060228	15.02503679
W70322	C3H6N2				10.77779944	11.39139522	11.90603471
W70322	C7H11NO4				1.457014667	5.95715812	5.403360059
W70322	C10H13N5O5				1.214651929	2.377149679	1.824386788
W70322	C7H14N2O4						
W70322	C6H12N2O3				42.28259919	45.86578055	55.6114972
W70322	C7H8O6	0.873313712	1.009728747	0.902794268			
W70322	C5H6O4	2.893922872	2.69731995	2.392194258			
W70322	C6H11NO2				15.13985437	19.29861213	20.32044964
W70322	C6H10O6	94.63634155	113.3719063	122.0967861			
W70322	C3H7NO2S				12.04747578	13.92984578	19.4930599
W70322	C3H5O6P						
W70322	C4H7NO4				263.5414407	282.0974011	318.6112882
W70322	C6H13N3O3				68.85698101	80.61384263	100.3625086
W70322	C6H14N4O2				17.97993312	20.54528856	23.38302048
W70322	C5H5N5				48.8958068	36.19351605	31.69926144
W70322	C5H12N2O2				21.18387266	18.82819497	17.93023416
W91453	C4H7NO2				855.4519496	585.7248923	621.8284881
W91453	C5H4N4O				2.847508174	2.731337966	2.458825159
W91453	C8H13NO5					0.350152954	0.349273801
W91453	C4H9NO2				52.868721	60.05784339	68.90010459
W91453	C8H11NO				3.263463691	4.871975692	4.313228566
W91453	C9H11NO2				189.9264483	127.1961297	140.0048417
W91453	C6H11NO3				17.34612615	32.52531941	22.10054454
W91453	C6H10O5	30.38045436	26.28577394	19.80848295			
W91453	C5H8N2O2						0.664764782
W91453	C9H10O4						
W91453	C5H10N2O3	7.689644106	4.655913667	5.023473599			
W91453	C5H6O5	25.20577089	20.90435394	20.4021954			
W91453	C7H7NO2				6.255502159	3.228646878	2.425681113
W91453	C11H15N5O3S				60.58416094	44.88388533	37.95806365
W91453	C4H6O5	14.88572009	11.15045778	15.60117312			
W91453	C7H12O5	24.99799581	19.73171367	20.68723713			
W91453	C7H14N2O3				10.23462144	6.556312795	8.08064553
W91453	C3H7NO2				265.619418	160.0557203	205.0069743
W91453	C4H6O4	8.834416615	6.463403627	6.766006176			
W91453	C7H10O7	3.137181328	2.241851802	2.252326641			
W91453	C4H9NO3				11.29763753	7.607893496	6.891106107
W91453	C5H8N2O5				9.607283876	6.985344789	5.974047877
W91453	C6H14N2O2				19.76985328	14.97098935	13.44524362
W91453	C6H13O9P	143.5939883	101.6871108	120.9602716			
W91453	C3H6O4	12.64981802	10.62180104	9.906895746			
W91453	C5H9NO4	1052.831602	749.3864159	793.0826875			
W91453	C4H6O3	7.371501871	6.083886264	5.844787847			
W91453	C9H11NO3				52.02524758	43.00615402	38.00781432
W91453	C6H11NO4				6.632714308	5.97934255	7.776319172
W91453	C9H16N2O5				16.28466833	10.07755464	9.605254547
W91453	C15H22N6O5S				6.386631835	5.109289079	2.802130901
W91453	C5H7NO3				36.85453969	30.19313262	24.85377849
W91453	C4H4O4	2.962371917	3.126796632	2.330629787			
W91453	C5H9NO5				31.79396301	26.30392517	25.26150196
W91453	C5H10O4	2.236730569	1.361364602	1.331818671			
W91453	C6H13NO2				371.4983079	271.8875904	286.8779861
W91453	C3H4O2	1.688495499	1.447505614	1.376960242			
W91453	C5H9NO2				32.69234102	18.72405434	22.40177105
W91453	C11H12N2O2				9.538738308	4.92562268	10.16571864
W91453	C10H13N5O4				1.67811994		
W91453	C7H10O4	2.862794287	2.617648302	2.232708512			
W91453	C6H12O4	3.763169749	1.135330241	3.600576074			
W91453	C6H6O6	4.177657688	2.85587188	3.885584235			
W91453	C3H7NO3				1422.541215	1598.21869	1478.29857
W91453	C5H8O4	3.983834339	3.135861319	2.571894676			
W91453	C9H15N4O8P				19.28603617	16.57170338	17.35794126
W91453	C7H11NO5				44.71687949	34.64182146	35.13056462
W91453	C3H4O4	3.296373729	2.077388557	3.221506622			
W91453	C11H18N2O7				18.66766178	11.52700934	10.70556637
W91453	C5H11NO2				242.9332389	168.9557186	178.0382579
W91453	C6H12O6	5.338579666	4.581652662	3.891563528			
W91453	C11H19NO8				4.717194074	3.014348108	5.553650875
W91453	C5H8O5	25.24391052	20.27080176	23.21233545			
W91453	C5H5NO2				32.32016089	25.63133468	15.10188594
W91453	C3H5NO2				19.71564533	19.32306701	13.53942066
W91453	C6H10O3	10.79762823	12.42146934	12.38113348			
W91453	C6H8O7	107.4220254	66.36360633	89.14014903			
W91453	C8H14N2O5S				9.183076098	5.736627997	7.113251953
W91453	C8H11NO3				19.25595065	11.81269853	14.44228103
W91453	C6H9N3O2				10.0334267	6.65818205	10.02781087
W91453	C5H11O7P	3.802405861	3.426541642	2.946901453			
W91453	C6H11NO3S				6.647068649	5.636073759	4.67246534
W91453	C3H6O3	4.677194349	6.435397351	12.57097703			
W91453	C2H5NO2				65.98482385	28.0880151	58.91294693
W91453	C20H31N3O19P2						
W91453	C3H4O3	6.511168052	6.176820154	6.049571365			
W91453	C6H10O6	95.84171761	79.02027262	73.08522152			
W91453	C3H7NO2S				12.71219715	7.590945953	8.309780388
W91453	C3H5O6P						
W91453	C6H13N3O3				43.66010537	37.01037774	40.61702045
W91453	C4H7NO4				277.5409092	187.1835556	179.987807
W91453	C5H5N5				61.11764781	57.36582839	59.79787972
W91453	C5H12N2O2				22.3353092	18.51157992	21.35362844
W91453	C6H14N4O2				23.71342039	17.65045789	15.05418944
W91453	C3H6N2				16.61967003	15.80256472	13.9675682
W91453	C6H10N2O3				6.601723469	5.307688293	4.380705557
W91453	C6H12N2O3				39.32911192	27.79021836	28.92987975
W91453	C7H11NO4				9.078832827	8.933259013	8.127437226
W91453	C10H13N5O5				1.59683109	0.384230571	0.373788138
W91453	C7H14N2O4						
W91453	C5H6O4	3.152976261	2.810552084	3.660311865			
W91453	C7H8O6	1.314102021	1.447671152	0.974226293			
W91453	C6H11NO2				17.47264052	12.86477693	15.24886785
X78812	C3H6O4	44.84775086	37.4735778	35.50536882			
X78812	C5H9NO4	651.4573201	784.2056133	776.6666338			
X78812	C9H11NO3				30.70579775	73.58114168	39.90753441
X78812	C4H6O3	6.895785336	8.047249319	7.860078308			
X78812	C9H16N2O5				17.04154625	19.02692289	31.16945221
X78812	C6H11NO4				8.352801329	11.46845224	11.57797006
X78812	C5H7NO3				30.82208189	36.46945341	28.16357568
X78812	C15H22N6O5S				5.59278146	5.565972	7.346952244
X78812	C4H4O4	1.951840746	2.087992897	2.024822486			
X78812	C6H13NO2				319.6853425	649.9444149	327.7806792
X78812	C5H9NO5				27.35771886	22.87099952	30.07166958
X78812	C5H10O4	2.326383399	3.769594115	2.681464414			
X78812	C3H4O2	0.98730021	0.917335823	0.84788818			
X78812	C11H12N2O2				8.691585861	28.90779426	10.68426048
X78812	C5H9NO2				44.14718904	68.65094089	58.31593851
X78812	C7H10O4	2.021200721	2.99277696	2.16288153			
X78812	C10H13N5O4				0.28190653	1.315546774	1.124611452
X78812	C6H12O4	3.709996216	5.040422828	4.592180055			
X78812	C3H7NO3				1119.312135	1187.724027	953.8290474
X78812	C6H6O6	4.117739807	7.076176645	5.092762583			
X78812	C9H15N4O8P				9.704614181	9.720137244	10.39835586
X78812	C5H8O4	2.684906814	1.817765669	2.583482102			
X78812	C4H7NO2				513.6673454	637.6750559	635.7599861
X78812	C5H4N4O				3.363665653	4.029427598	3.434515199
X78812	C4H9NO2				59.23685642	62.90097793	48.27336412
X78812	C8H13NO5					0.250320264	
X78812	C8H11NO				3.03343039	2.776625306	3.342093428
X78812	C9H11NO2				153.4767726	245.0847379	202.2025108
X78812	C5H10N2O3	6.766717856	8.738854899	8.890123446			
X78812	C6H11NO3				72.76729957	80.44107611	53.30477161
X78812	C5H8N2O2						0.433713041
X78812	C6H10O5	19.46229034	16.59924736	19.13099836			
X78812	C9H10O4	0.250712565	0.357555531	0.523332161			
X78812	C5H6O5	23.93867918	26.78206442	26.95471843			
X78812	C4H6O5	9.616610747	8.420895486	7.993238031			
X78812	C7H7NO2				3.058591131	6.052683783	2.162812437
X78812	C11H15N5O3S				36.06500466	46.97328078	49.25521428
X78812	C7H12O5	16.25810339	23.89263498	19.21200806			
X78812	C7H14N2O3				10.75789274	13.0567954	10.15374458
X78812	C3H7NO2				233.4620138	629.8925132	261.7034053
X78812	C4H9NO3				6.568417226	10.57167301	9.441486945
X78812	C4H6O4	7.036408417	5.738123654	5.741332215			
X78812	C7H10O7	5.475479803	6.405507217	6.621324763			
X78812	C5H8N2O5				18.56070231	20.05287875	23.19633665
X78812	C6H14N2O2				17.37259055	27.52494779	22.16490581
X78812	C6H13O9P	270.6723574	304.1719096	274.9775384			
X78812	C6H10O6	72.36614822	89.51836087	79.55996778			
X78812	C3H7NO2S				9.751934378	12.90386804	9.298070237
X78812	C3H5O6P		0.266313247				
X78812	C4H7NO4				212.1265587	302.6932972	265.3895034
X78812	C6H13N3O3				57.05188445	94.84353003	67.27827537
X78812	C6H14N4O2				17.75989564	27.92466873	28.60725573
X78812	C5H5N5				44.65548318	41.86634257	39.37433382
X78812	C5H12N2O2				15.30352368	73.05884907	22.2111353
X78812	C3H6N2				12.35039534	12.09941601	11.35354319
X78812	C6H10N2O3				9.694242316	15.97476385	11.13954157
X78812	C10H13N5O5				0.821403022		1.24298967
X78812	C7H11NO4				3.135787694	5.627295123	8.804829896
X78812	C7H14N2O4						
X78812	C6H12N2O3				37.51403683	50.07808129	48.17774258
X78812	C5H6O4	2.20326355	2.270358176	1.886502114			
X78812	C7H8O6	1.086345317	0.973167315	0.69248652			
X78812	C6H11NO2				10.95619673	10.06308156	16.03223356
X78812	C7H11NO5				52.65618793	76.28253547	88.23009867
X78812	C3H4O4	1.660902676	1.64311951	1.39789076			
X78812	C5H8O5	8.090612823	12.31854782	10.74293514			
X78812	C11H19NO8				0.846126921	0.893340188	1.859472408
X78812	C6H12O6	2.866955029	2.328626726	4.221329572			
X78812	C11H18N2O7				10.51684357	12.20584276	13.68455592
X78812	C5H11NO2				438.8204354	778.5435032	600.386588
X78812	C5H5NO2				19.52874709	15.92914165	22.06978067
X78812	C3H5NO2				18.55796274	25.93683191	22.74751714
X78812	C6H8O7	74.22294968	82.94700929	77.67363024			
X78812	C6H10O3	7.885145828	8.144231342	7.565410032			
X78812	C8H11NO3				1.061255506	0.947532719	1.90625322
X78812	C8H14N2O5S				4.189615234	4.855195293	5.476443015
X78812	C6H9N3O2				3.89239078	28.32863335	5.144025611
X78812	C5H11O7P	3.041644459	2.260314813	3.404835431			
X78812	C6H11NO3S				4.343502424	6.205286932	5.457203607
X78812	C3H6O3	3.75237036	51.74900773	7.078321357			
X78812	C2H5NO2				15.12718563	19.73985612	60.03532354
X78812	C3H4O3	3.155485109	6.08644212	5.710356076			
X78812	C20H31N3O19P2						
X9820	C7H8O6	1.194366444	0.965084125	0.886429797			
X9820	C5H6O4	1.391470202	1.115449033	0.669318839			
X9820	C6H11NO2				8.757094123	15.01691938	10.70341168
X9820	C3H6N2				11.1314502	8.07430677	7.674394763
X9820	C6H10N2O3				5.339603748	3.135925846	2.959062397
X9820	C7H11NO4				3.40787537	6.524195512	6.247950645
X9820	C10H13N5O5				2.359503281	2.223836237	0.784424259
X9820	C7H14N2O4				7.171029818	7.101631164	3.426007572
X9820	C6H12N2O3				39.64456418	39.29365206	28.00988879
X9820	C3H5O6P						
X9820	C6H14N4O2				22.28269272	14.23127451	15.14577687
X9820	C5H12N2O2				23.1796214	13.53014156	20.34707088
X9820	C5H5N5				30.10027345	28.2809806	36.41180504
X9820	C6H13N3O3				35.43921278	37.20881728	28.71140387
X9820	C4H7NO4				310.336483	279.0856401	222.8713644
X9820	C6H10O6	73.08875989	64.57217509	62.99050166			
X9820	C3H7NO2S				9.274703247	8.621337687	5.318692018
X9820	C3H4O3	2.550795553	4.639404381	4.222871696			
X9820	C20H31N3O19P2	19.88283623	19.3833647	13.77684809			
X9820	C5H11O7P	3.132758906	2.680474136	2.789155309			
X9820	C6H9N3O2				9.181043599	6.123073955	9.887051256
X9820	C8H11NO3				0.359529481		0.199028679
X9820	C8H14N2O5S				6.578850866	5.158694235	3.633097357
X9820	C2H5NO2				17.08241125	57.83467392	66.15530712
X9820	C3H6O3	12.25080769	3.767467969	30.17624333			
X9820	C6H11NO3S				92.17684344	87.36002682	64.70430986
X9820	C5H5NO2				12.15443238	8.910564544	11.89481996
X9820	C6H8O7	47.9331838	41.11172004	46.13454521			
X9820	C6H10O3	7.269965758	6.98411512	6.312327531			
X9820	C3H5NO2				22.71219382	21.67753262	19.5410086
X9820	C7H11NO5				40.48289585	25.50432702	25.48724808
X9820	C11H19NO8				6.571137934	7.961744397	2.899092683
X9820	C6H12O6	3.418489935	3.572203058	3.424779473			
X9820	C5H8O5	16.24680734	19.6948057	14.81631355			
X9820	C5H11NO2				270.3033806	271.7474995	224.8041854
X9820	C11H18N2O7				20.70266133	16.12222153	11.0261421
X9820	C3H4O4	1.590129234	1.579114892	1.582590183			
X9820	C3H7NO3				875.6770422	799.7405235	839.4247022
X9820	C6H6O6	1.769765892	1.125062221	0.954773837			
X9820	C6H12O4	6.371275085	4.56513657	3.300641458			
X9820	C5H8O4	2.154784765	1.480974453	2.125180319			
X9820	C9H15N4O8P				7.522349596	9.656159877	9.004255734
X9820	C3H4O2	1.249494334	0.887232625	0.954919658			
X9820	C6H13NO2				236.1331062	216.0101558	204.7608122
X9820	C5H9NO5				20.58302912	23.48790474	20.59935567
X9820	C5H10O4	2.261426874	2.030796571	2.037001311			
X9820	C7H10O4	2.017593887	1.894452455	1.135986457			
X9820	C10H13N5O4				2.576444461	1.163711664	1.332106182
X9820	C11H12N2O2				9.165704038	7.875131175	6.562419857
X9820	C5H9NO2				30.44725751	25.26770757	20.2461734
X9820	C5H7NO3				30.76251653	27.12679386	18.65345053
X9820	C15H22N6O5S				4.249734375	5.501246447	2.669188398
X9820	C4H4O4	1.952528229	2.19316864	1.809033912			
X9820	C9H11NO3				29.08681921	30.61778596	29.39852488
X9820	C4H6O3	4.193664346	4.321694833	3.541379351			
X9820	C3H6O4	38.12630703	34.20030867	45.24514591			
X9820	C5H9NO4	722.5215564	685.0821972	555.0663057			
X9820	C9H16N2O5				9.908331529	12.50855733	9.814841823
X9820	C6H11NO4				8.872086582	9.520876291	7.588513899
X9820	C5H8N2O5				7.27356986	7.021080264	4.532901163
X9820	C4H9NO3				8.762229002	9.477104643	6.095579088
X9820	C4H6O4	3.781373622	2.088189418	5.778575332			
X9820	C7H10O7	10.31397057	11.84232665	8.576888621			
X9820	C6H13O9P	156.8421081	146.4585508	108.4926024			
X9820	C6H14N2O2				19.65925675	13.43903757	15.1446287
X9820	C4H6O5	8.051283401	6.996677246	13.04346418			
X9820	C11H15N5O3S				45.13444281	39.72998699	26.29680594
X9820	C7H7NO2				1.690725695	0.380216193	0.441923447
X9820	C5H6O5	15.70502592	15.14583551	12.70814138			
X9820	C3H7NO2				192.329684	158.7049292	208.9274622
X9820	C7H12O5	12.50388888	10.25940783	9.459917074			
X9820	C7H14N2O3				4.934197451	6.198321488	5.718430819
X9820	C9H11NO2				159.5209019	147.5941512	119.1820706
X9820	C5H8N2O2				3.316991438	3.06033719	1.715981733
X9820	C6H11NO3				60.83453272	22.45034351	22.15866129
X9820	C5H10N2O3	8.264245299	7.972624342	5.912234337			
X9820	C9H10O4						
X9820	C6H10O5	19.44535781	16.239854	16.52752979			
X9820	C5H4N4O				5.008086133	4.504063253	3.74223835
X9820	C4H7NO2				626.2621404	554.3843739	432.4791364
X9820	C8H11NO				2.893169348	2.208970488	2.737496825
X9820	C4H9NO2				59.75207142	38.69730903	40.93959137
X9820	C8H13NO5					0.912589643	1.122860107
